,fips_code,agr,con,ext,neu,ope
1700,54005,-0.25874,-0.49913,0.15942,0.80961,-0.70795
1701,54009,0.10179,0.32302,0.2926,0.34142,-0.73822
1702,54011,0.01805,-0.23217,-0.52539,0.54147,1.00937
1703,54019,0.27171,-0.47237,-0.26866,0.65248,0.01217
1704,54025,0.45284,0.10015,0.31545,0.23094,-0.59227
1705,54029,-0.34759,-0.40918,-0.04973,0.66543,-0.43625
1706,54033,-0.22042,-0.28028,0.04356,0.2396,0.09415
1707,54035,-0.26894,-0.93596,-0.51989,1.26712,-0.1978
1708,54037,-0.16274,0.18333,-0.26551,0.42359,0.95002
1709,54039,-0.25227,0.34951,-0.46427,0.43351,0.72235
1710,54045,-0.26362,-1.05886,-0.55385,1.55577,0.26555
1711,54049,-0.04269,-0.54334,0.2889,0.44483,-0.05157
1712,54051,-0.29902,-0.45663,-0.00388,0.15162,-0.78591
1713,54053,0.21057,-0.61401,-0.45316,0.62312,-0.90732
1714,54055,-0.134,-0.2187,-0.2634,0.49209,0.13328
1715,54057,-0.40358,-0.61521,-0.44226,0.61315,-0.15026
1716,54059,-0.10621,-0.05703,-0.00855,0.28083,-0.4329
1717,54061,-0.09095,-0.17153,-0.0796,0.03066,0.64918
1718,54067,0.12595,-0.39587,0.29359,0.54493,-0.6253
1719,54069,-0.16249,0.0607,-0.22273,0.45724,0.13153
1720,54079,-0.19515,-0.39874,-0.11341,1.10244,-0.29753
1721,54081,-0.41353,-0.54448,-0.36667,1.1467,0.38035
1722,54083,0.09154,-0.71855,-0.3016,0.67276,-0.09129
1723,54097,0.25692,-0.14893,-0.01958,0.47608,0.03222
1724,54099,0.17527,-0.08995,-0.16884,0.73273,-0.5217
1725,54107,-0.45314,-0.61625,-0.37892,1.11831,0.16019
1726,54109,0.06603,-0.77397,-0.37611,0.78125,0.19092
1727,55005,0.41192,0.2245,0.07396,0.4814,0.10629
1728,55009,0.401,0.64882,-0.3637,-0.23236,0.51546
1729,55017,0.64161,0.54578,-0.4327,0.20769,-0.02573
1730,55021,0.32599,0.33285,-0.00447,0.52053,-0.26151
1731,55025,0.13978,0.70827,-1.07849,-0.54263,1.71066
1732,55027,0.48991,0.12399,-0.41759,0.52335,-0.10922
1733,55029,1.14325,1.07005,0.53026,-1.11889,0.08116
1734,55031,0.41678,-0.24165,0.17408,-0.07439,-0.15008
1735,55035,0.53576,0.37409,-0.77347,-0.0873,0.8555
1736,55039,0.57282,0.19548,-0.54136,0.4261,0.03122
1737,55043,0.30975,-0.07598,-0.18334,0.19291,-0.11684
1738,55045,0.40452,0.25358,0.09686,0.39033,-0.2727
1739,55055,0.42152,0.72099,-0.66471,-0.27417,0.28716
1740,55059,-0.28978,-0.50171,-0.13733,0.41684,0.44138
1741,55063,0.46112,0.23722,-0.32736,-0.13999,0.32759
1742,55071,0.27463,-0.36598,-0.55431,0.86745,-0.05204
1743,55073,0.55844,1.07149,-0.9234,-0.22642,0.83578
1744,55075,0.05731,-0.39247,-0.32619,0.78152,-0.06872
1745,55079,-0.53432,0.21354,-0.08586,-0.53206,1.01932
1746,55081,-0.12353,-0.11691,-0.29723,0.51384,-0.59081
1747,55085,0.4727,0.99863,-0.27699,-0.50321,-0.17912
1748,55087,0.45437,0.89346,-0.6967,-0.26407,0.56548
1749,55089,0.52999,0.46221,-0.32354,-0.1462,0.26034
1750,55093,0.3379,0.45047,-0.23558,-0.11238,0.12372
1751,55095,0.39104,0.18495,-0.01687,0.54199,-0.09181
1752,55097,0.74332,0.30198,-0.49986,-0.09867,0.52581
1753,55101,-0.83693,-0.61261,-0.03806,0.40165,-0.07956
1754,55105,-0.00413,-0.16527,-0.75196,0.22024,0.28531
1755,55109,0.75175,0.89909,-0.44759,0.18551,-0.03849
1756,55111,0.60869,0.39912,-0.19774,0.45444,0.09291
1757,55115,0.23499,0.0984,-0.40925,0.78912,-0.22185
1758,55117,0.16721,0.13789,-0.50401,0.11672,0.21966
1759,55121,0.59877,-0.00885,0.17421,0.4176,-0.58829
1760,55127,0.34118,0.70469,-0.40209,-0.55176,0.50613
1761,55131,0.36732,0.28537,-0.23503,-0.00087,0.00808
1762,55133,0.40796,0.77213,-0.52998,-0.36041,0.41461
1763,55135,0.64259,0.71866,-0.15465,0.10739,-0.1199
1764,55139,0.6255,0.56663,-0.77724,-0.12641,0.55883
1765,55141,0.38402,0.73597,-0.75493,0.33311,0.02483
1766,56001,0.36744,0.6272,-0.40179,-0.66487,1.048
1767,56005,0.23304,-0.49348,-0.29325,0.65535,-0.11221
1768,56013,0.25048,0.62695,-0.25939,-0.05257,0.2203
1769,56021,0.21696,0.49414,-0.34128,-0.02586,0.74622
1770,56025,-0.19976,0.10565,-0.64509,0.31826,0.86807
1771,56029,0.76441,-1.36519,1.0563,0.94156,-0.28965
1772,56033,0.35351,0.58054,-0.12107,0.05896,0.283
1773,56037,0.26711,0.44028,-0.20226,0.54293,0.48838
1774,56039,0.85108,1.1014,-0.20487,-0.64416,0.52878
